시도별,경제활동별,항목,단위,1985 년,1986 년,1987 년,1988 년,1989 년,1990 년,1991 년,1992 년,1993 년,1994 년,1995 년,1996 년,1997 년,1998 년,1999 년,2000 년,2001 년,2002 년,2003 년,2004 년,2005 년,2006 년,2007 년,2008 년,2009 년,2010 년,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년,2022 년,2023 년,Unnamed: 43
대구광역시,문화 및 기타서비스업,명목,,105399.0,126338.0,149375.0,171421.0,206151.0,253231.0,300565.0,370142.0,405681.0,458689.0,523806.0,574688.0,648409.0,620847.0,685797.0,792008.0,924514.0,1071495.0,1109534.0,1148324.0,1232745.0,1264421.0,1366662.0,1438462.0,1524978.0,1622524.0,1691078.0,1760903.0,1751937.0,1790899.0,1854995.0,2068296.0,2033274.0,2124754.0,2237408.0,2070716.0,2126983.0,2207535.0,2342520.0,
대구광역시,문화 및 기타서비스업,실질,,536795.0,601266.0,700386.0,747316.0,846770.0,930818.0,943191.0,1060398.0,1053298.0,1096240.0,1088946.0,1147184.0,1234677.0,1054458.0,1281356.0,1499266.0,1681415.0,1877373.0,1878894.0,1906725.0,2058989.0,2097248.0,2243587.0,2253143.0,2315468.0,2384909.0,2382090.0,2381077.0,2310372.0,2275557.0,2268016.0,2438133.0,2298308.0,2268139.0,2317209.0,2070716.0,2081127.0,2079223.0,2113594.0,
대구광역시,문화 및 기타서비스업,실질기여도,,,0.31,0.43,0.17,0.34,0.28,0.04,0.35,-0.02,0.13,-0.02,0.16,0.22,-0.43,0.64,0.51,0.39,0.41,0.0,0.05,0.28,0.07,0.24,0.02,0.1,0.11,0.0,0.0,-0.11,-0.05,-0.01,0.25,-0.21,-0.04,0.08,-0.38,0.02,0.0,0.05,
대구광역시,"수도, 하수 및 폐기물 처리, 원료 재생업",명목,,16712.0,19475.0,23971.0,23835.0,32292.0,31192.0,36956.0,44059.0,65820.0,85530.0,84620.0,80442.0,107070.0,103419.0,113811.0,159199.0,211879.0,279346.0,233663.0,230909.0,217029.0,211675.0,222404.0,237628.0,241801.0,251271.0,259851.0,278732.0,272435.0,280223.0,315391.0,381530.0,368593.0,404383.0,425394.0,475509.0,455931.0,455643.0,443415.0,
대구광역시,"수도, 하수 및 폐기물 처리, 원료 재생업",실질,,155528.0,171665.0,198911.0,182199.0,225687.0,192503.0,208358.0,221726.0,288280.0,335929.0,283758.0,246939.0,310400.0,259438.0,290444.0,391383.0,506812.0,652477.0,533075.0,495329.0,449123.0,452689.0,461970.0,451584.0,468220.0,441570.0,447466.0,466725.0,447706.0,447264.0,472053.0,536393.0,460844.0,456678.0,454649.0,475509.0,447105.0,416297.0,413028.0,
대구광역시,"수도, 하수 및 폐기물 처리, 원료 재생업",실질기여도,,,0.04,0.06,-0.03,0.09,-0.06,0.03,0.02,0.11,0.08,-0.09,-0.06,0.1,-0.08,0.06,0.17,0.19,0.23,-0.18,-0.05,-0.07,0.01,0.01,-0.01,0.02,-0.03,0.01,0.02,-0.02,0.0,0.03,0.08,-0.09,-0.01,0.0,0.03,-0.05,-0.05,-0.01,
대구광역시,"예술, 스포츠 및 여가관련 서비스",명목,,18206.0,17764.0,17895.0,20259.0,30218.0,33229.0,39966.0,56847.0,62271.0,69229.0,89250.0,112752.0,125916.0,101779.0,139757.0,165337.0,216917.0,263583.0,256725.0,315134.0,346504.0,353029.0,387388.0,412451.0,429544.0,452203.0,464789.0,465614.0,464832.0,452793.0,466749.0,528373.0,554033.0,600424.0,641153.0,560338.0,660969.0,675937.0,751428.0,
대구광역시,"예술, 스포츠 및 여가관련 서비스",실질,,47144.0,47309.0,50218.0,53961.0,70430.0,72542.0,84918.0,114284.0,123035.0,132930.0,140823.0,187387.0,206953.0,168594.0,242602.0,279277.0,364616.0,436239.0,413165.0,511082.0,574937.0,582375.0,624763.0,645029.0,657137.0,676913.0,635484.0,598337.0,567189.0,522526.0,507823.0,564245.0,577398.0,611705.0,646751.0,560338.0,651320.0,650969.0,697314.0,
대구광역시,"예술, 스포츠 및 여가관련 서비스",실질기여도,,,0.0,0.02,0.02,0.09,0.01,0.06,0.13,0.04,0.04,0.03,0.17,0.06,-0.11,0.21,0.09,0.2,0.16,-0.05,0.2,0.12,0.01,0.07,0.03,0.02,0.03,-0.06,-0.06,-0.05,-0.07,-0.02,0.09,0.02,0.06,0.06,-0.14,0.15,0.0,0.07,
대구광역시,"협회 및 단체, 수리 및 기타 개인 서비스업",명목,,70481.0,89099.0,107509.0,127327.0,143641.0,188810.0,223643.0,269236.0,277590.0,303930.0,349936.0,381494.0,415423.0,415649.0,432229.0,467472.0,495718.0,528566.0,619146.0,602281.0,669212.0,699717.0,756870.0,788383.0,853633.0,919050.0,966438.0,1016557.0,1014670.0,1057883.0,1072855.0,1158393.0,1110648.0,1119947.0,1170861.0,1034869.0,1010083.0,1075955.0,1147677.0,
대구광역시,"협회 및 단체, 수리 및 기타 개인 서비스업",실질,,365426.0,421738.0,500520.0,550284.0,597569.0,698677.0,680649.0,745042.0,689542.0,691162.0,705079.0,724186.0,745797.0,649342.0,768941.0,868471.0,866147.0,873554.0,982515.0,938301.0,1053381.0,1079668.0,1169459.0,1166762.0,1201236.0,1266770.0,1297649.0,1318147.0,1296503.0,1309883.0,1299080.0,1352710.0,1262566.0,1198592.0,1212896.0,1034869.0,982702.0,1011719.0,1004148.0,
대구광역시,"협회 및 단체, 수리 및 기타 개인 서비스업",실질기여도,,,0.27,0.34,0.18,0.17,0.33,-0.05,0.2,-0.17,0.01,0.04,0.05,0.06,-0.25,0.37,0.25,-0.01,0.02,0.23,-0.09,0.22,0.05,0.16,0.0,0.06,0.11,0.05,0.03,-0.03,0.02,-0.02,0.08,-0.13,-0.09,0.02,-0.27,-0.08,0.04,-0.01,
인천광역시,지역내총생산(시장가격),명목,,4360946.0,5120864.0,5924653.0,7299597.0,8469499.0,10660050.0,13573768.0,14986002.0,16815442.0,19355944.0,23652147.0,26060406.0,28916670.0,27083810.0,28708124.0,30904406.0,34343403.0,39359082.0,41511495.0,45321462.0,47134745.0,50240733.0,55392721.0,55394268.0,58038914.0,64999761.0,66397027.0,68470534.0,71241021.0,76017965.0,81805340.0,86826282.0,91217759.0,93031135.0,95272174.0,95297255.0,104386038.0,113253070.0,116862796.0,
인천광역시,지역내총생산(시장가격),실질,,15240896.0,16845641.0,19058492.0,21907606.0,23595509.0,27144868.0,31957020.0,32375894.0,34250020.0,36292527.0,42211419.0,44479283.0,47245853.0,40815308.0,44334412.0,47149267.0,50726709.0,55918460.0,57142302.0,59980461.0,62174126.0,64873367.0,70393493.0,69392456.0,68420262.0,74771450.0,76265759.0,78973653.0,81108965.0,84859038.0,86908732.0,89458652.0,93271247.0,95614030.0,97928366.0,95297255.0,99781575.0,106604503.0,111713519.0,
인천광역시,지역내총생산(시장가격),실질기여도,,,10.53,13.14,14.95,7.7,15.04,17.73,1.31,5.79,5.96,16.31,5.37,6.22,-13.61,8.62,6.35,7.59,10.23,2.19,4.97,3.66,4.34,8.51,-1.42,-1.4,9.28,2.0,3.55,2.7,4.62,2.42,2.93,4.26,2.51,2.42,-2.69,4.71,6.84,4.79,
인천광역시,순생산물세,명목,,638416.0,749955.0,829021.0,852924.0,901045.0,1249473.0,1428482.0,1670391.0,1714409.0,2030215.0,2324464.0,2774587.0,3052943.0,2545865.0,3017960.0,3175624.0,3608664.0,4003199.0,3799506.0,3832290.0,4103781.0,4468762.0,5118424.0,5163584.0,5305049.0,6118075.0,6077460.0,6444955.0,6252303.0,6741530.0,7052140.0,7716688.0,8485489.0,8369305.0,8375362.0,8136789.0,9435857.0,9908891.0,9266986.0,
인천광역시,순생산물세,실질,,2920240.0,3270189.0,3600232.0,3858422.0,3776546.0,4536089.0,5053229.0,4888421.0,4944970.0,5174372.0,6367568.0,6674484.0,6973808.0,4185206.0,4747153.0,5055489.0,5154702.0,5211620.0,4752368.0,4747311.0,5297973.0,5418731.0,6451345.0,6044102.0,5916239.0,6486212.0,6645601.0,7036529.0,6892960.0,7526944.0,7635539.0,8035612.0,8266853.0,8303980.0,8168724.0,8136789.0,8741796.0,8783976.0,8575562.0,
인천광역시,순생산물세,실질기여도,,,1.75,1.48,1.0,-0.25,2.14,1.34,-0.34,0.13,0.47,2.42,0.47,0.48,-4.22,1.26,0.68,0.2,0.12,-0.9,-0.01,0.98,0.2,1.7,-0.58,-0.2,0.88,0.23,0.54,-0.19,0.81,0.13,0.45,0.26,0.04,-0.15,-0.03,0.63,0.04,-0.21,
인천광역시,총부가가치(기초가격),명목,,3722530.0,4370909.0,5095632.0,6446673.0,7568454.0,9410577.0,12145286.0,13315611.0,15101033.0,17325729.0,21327683.0,23285819.0,25863727.0,24537945.0,25690164.0,27728782.0,30734739.0,35355883.0,37711989.0,41489172.0,43030964.0,45771971.0,50274297.0,50230684.0,52733865.0,58881686.0,60319567.0,62025579.0,64988718.0,69276435.0,74753200.0,79109594.0,82732270.0,84661830.0,86896812.0,87160466.0,94950181.0,103344179.0,107595810.0,
인천광역시,총부가가치(기초가격),실질,,12731969.0,14040788.0,15958515.0,18546142.0,20216177.0,23135185.0,27430865.0,27937925.0,29717486.0,31534377.0,36427814.0,38406887.0,40875173.0,36584341.0,39556267.0,42060965.0,45523289.0,50670515.0,52410632.0,55281664.0,56897933.0,59480006.0,63928715.0,63337911.0,62497063.0,68276328.0,69608279.0,71916249.0,74215256.0,77320014.0,79260794.0,81413924.0,84993587.0,87308265.0,89771052.0,87160466.0,91039779.0,97839940.0,103201088.0,
인천광역시,총부가가치(기초가격),실질기여도,,,8.77,11.66,13.95,7.95,12.9,16.39,1.65,5.66,5.49,13.89,4.9,5.74,-9.39,7.36,5.67,7.39,10.12,3.08,4.98,2.68,4.14,6.81,-0.84,-1.2,8.4,1.77,3.01,2.9,3.82,2.29,2.48,4.01,2.47,2.57,-2.65,4.07,6.79,5.0,
인천광역시,"농업, 임업 및 어업",명목,,67165.0,69630.0,66741.0,74036.0,93870.0,90443.0,99535.0,111052.0,132424.0,143791.0,309772.0,361664.0,323175.0,337216.0,393205.0,412376.0,389685.0,415623.0,370536.0,292951.0,286222.0,268406.0,255100.0,249997.0,266061.0,239932.0,250431.0,246814.0,237310.0,249160.0,250406.0,232198.0,235692.0,250244.0,257968.0,281968.0,297739.0,222857.0,252684.0,
인천광역시,"농업, 임업 및 어업",실질,,297927.0,288430.0,245019.0,232460.0,273877.0,189663.0,174541.0,197374.0,228728.0,215307.0,469370.0,501881.0,439831.0,468624.0,504165.0,527025.0,500045.0,513263.0,449256.0,363090.0,372496.0,358138.0,361483.0,374768.0,352201.0,296284.0,287472.0,282793.0,283810.0,311871.0,288027.0,246921.0,239009.0,264849.0,296260.0,281968.0,290409.0,239508.0,252710.0,
인천광역시,"농업, 임업 및 어업",실질기여도,,,-0.05,-0.2,-0.06,0.18,-0.34,-0.07,0.1,0.12,-0.05,0.88,0.09,-0.17,0.07,0.09,0.06,-0.07,0.03,-0.13,-0.17,0.02,-0.02,0.0,0.02,-0.03,-0.07,-0.01,-0.01,0.0,0.03,-0.03,-0.04,-0.01,0.03,0.03,-0.01,0.01,-0.05,0.01,
인천광역시,광제조업,명목,,1590127.0,1898613.0,2345098.0,3060647.0,3357612.0,4174775.0,5594831.0,5718135.0,6521065.0,7444698.0,9153145.0,9563595.0,10695422.0,9915868.0,10043054.0,11227165.0,11085719.0,11913340.0,12265511.0,14154242.0,14080419.0,14701597.0,16004453.0,15345973.0,15214233.0,17780437.0,18909502.0,19372281.0,19678461.0,20375311.0,22138837.0,23286958.0,24965262.0,24852745.0,23743158.0,24019171.0,25998286.0,28139555.0,29828716.0,
인천광역시,광제조업,실질,,4389362.0,4943703.0,5993940.0,7116738.0,7375851.0,8923889.0,11266276.0,10982055.0,11768181.0,12308134.0,14271090.0,14939948.0,15992431.0,13209057.0,14408630.0,16002434.0,15788254.0,16918233.0,17242015.0,18338383.0,18235241.0,18426898.0,19693596.0,18602366.0,15930127.0,19557057.0,20133959.0,20481520.0,20469466.0,21333867.0,22686045.0,23265802.0,24582060.0,24576992.0,23832447.0,24019171.0,25216751.0,26151443.0,27611135.0,
인천광역시,광제조업,실질기여도,,,4.6,7.88,7.41,1.53,8.32,10.28,-1.04,2.73,1.78,6.13,1.81,2.59,-6.44,3.32,3.87,-0.49,2.31,0.58,1.88,-0.18,0.31,2.01,-1.6,-3.98,5.97,0.81,0.49,-0.02,1.17,1.7,0.69,1.52,-0.01,-0.81,0.2,1.26,0.92,1.39,
인천광역시,광업,명목,,7365.0,8876.0,10525.0,13018.0,11701.0,12080.0,27132.0,23097.0,34659.0,45589.0,60739.0,84668.0,117128.0,92176.0,92717.0,60259.0,43173.0,64999.0,73099.0,23329.0,22780.0,20168.0,29414.0,50595.0,78465.0,132042.0,112388.0,111830.0,105055.0,114630.0,119583.0,152089.0,139943.0,90476.0,56524.0,90316.0,71838.0,72730.0,61488.0,
인천광역시,광업,실질,,31584.0,32674.0,39020.0,49427.0,44062.0,32878.0,65181.0,56021.0,83989.0,95316.0,126524.0,175418.0,227989.0,168748.0,187368.0,141438.0,110469.0,139445.0,159943.0,40319.0,38026.0,38336.0,52763.0,75405.0,118463.0,188674.0,137377.0,133673.0,119274.0,131770.0,120176.0,147125.0,128651.0,84831.0,53254.0,90316.0,75998.0,70036.0,47513.0,
인천광역시,광업,실질기여도,,,0.01,0.03,0.05,-0.02,-0.04,0.11,-0.03,0.08,0.03,0.08,0.1,0.1,-0.11,0.04,-0.08,-0.04,0.03,0.02,-0.13,0.0,0.0,0.02,0.02,0.05,0.08,-0.06,0.0,-0.02,0.02,-0.01,0.03,-0.02,-0.05,-0.04,0.04,-0.02,-0.01,-0.02,
인천광역시,제조업,명목,,1582762.0,1889737.0,2334573.0,3047629.0,3345911.0,4162695.0,5567699.0,5695038.0,6486406.0,7399109.0,9092406.0,9478927.0,10578294.0,9823692.0,9950337.0,11166906.0,11042546.0,11848341.0,12192412.0,14130913.0,14057639.0,14681429.0,15975039.0,15295378.0,15135768.0,17648395.0,18797114.0,19260451.0,19573406.0,20260681.0,22019254.0,23134869.0,24825319.0,24762269.0,23686634.0,23928855.0,25926448.0,28066825.0,29767228.0,
인천광역시,제조업,실질,,4364700.0,4917791.0,5962943.0,7077801.0,7339879.0,8892270.0,11207777.0,10931329.0,11694865.0,12225893.0,14163083.0,14794751.0,15806711.0,13070676.0,14255287.0,15879384.0,15684466.0,16795322.0,17104970.0,18275845.0,18174601.0,18365690.0,19620420.0,18515741.0,15812173.0,19382328.0,19997780.0,20348278.0,20348960.0,21201442.0,22563384.0,23115658.0,24451100.0,24492978.0,23781580.0,23928855.0,25140753.0,26080676.0,27561924.0,
인천광역시,제조업,실질기여도,,,4.6,7.84,7.37,1.55,8.36,10.17,-1.01,2.65,1.75,6.06,1.71,2.49,-6.33,3.29,3.95,-0.44,2.28,0.56,2.01,-0.17,0.31,2.0,-1.62,-4.03,5.89,0.86,0.5,0.0,1.15,1.71,0.66,1.54,0.05,-0.77,0.15,1.27,0.93,1.41,
인천광역시,음식료품 및 담배제조업,명목,,147999.0,164884.0,177365.0,194723.0,220897.0,265377.0,337685.0,341559.0,402524.0,464314.0,506869.0,540548.0,581681.0,618347.0,584405.0,663492.0,727341.0,779773.0,778190.0,807417.0,785173.0,764392.0,626639.0,815571.0,886690.0,983529.0,1060653.0,1061256.0,1046157.0,1099287.0,1135589.0,1214922.0,1252931.0,1270312.0,1273824.0,1261247.0,1346748.0,1542581.0,1802936.0,
인천광역시,음식료품 및 담배제조업,실질,,732758.0,788463.0,782768.0,818952.0,827654.0,870982.0,1003508.0,931197.0,970609.0,978448.0,1070012.0,1099765.0,1126456.0,1018431.0,943559.0,1065110.0,1168261.0,1205324.0,1172460.0,1131021.0,1100149.0,1100859.0,1026604.0,1020965.0,970685.0,1205356.0,1208000.0,1276747.0,1226086.0,1213866.0,1214862.0,1251161.0,1290825.0,1279330.0,1293581.0,1261247.0,1393395.0,1644272.0,1597107.0,
인천광역시,음식료품 및 담배제조업,실질기여도,,,0.26,-0.02,0.14,0.03,0.14,0.38,-0.18,0.1,0.02,0.22,0.06,0.05,-0.19,-0.17,0.26,0.21,0.07,-0.05,-0.07,-0.05,0.0,-0.1,-0.01,-0.07,0.37,0.0,0.09,-0.06,-0.01,0.0,0.04,0.04,-0.01,0.02,-0.03,0.14,0.23,-0.04,
인천광역시,섬유 의복 및 가죽 제품 제조업,명목,,104291.0,119077.0,120577.0,142546.0,137992.0,180532.0,273920.0,270767.0,264971.0,264919.0,241798.0,280744.0,249877.0,263209.0,293988.0,362106.0,342913.0,328421.0,304138.0,277293.0,234426.0,202947.0,177231.0,184109.0,189561.0,242671.0,266065.0,267480.0,268964.0,293315.0,311298.0,313014.0,300580.0,311415.0,289600.0,361154.0,367305.0,462448.0,666588.0,
인천광역시,섬유 의복 및 가죽 제품 제조업,실질,,312384.0,327702.0,302059.0,343315.0,318973.0,408136.0,511580.0,441511.0,389521.0,358969.0,306318.0,336108.0,278174.0,257873.0,307685.0,378261.0,356596.0,362383.0,329690.0,290511.0,249964.0,232898.0,224497.0,229659.0,251088.0,300686.0,315287.0,321385.0,318775.0,347501.0,361891.0,321603.0,326551.0,330354.0,291658.0,361154.0,377922.0,460606.0,548508.0,
인천광역시,섬유 의복 및 가죽 제품 제조업,실질기여도,,,0.12,-0.18,0.28,-0.14,0.46,0.43,-0.28,-0.21,-0.12,-0.2,0.1,-0.19,-0.06,0.19,0.23,-0.07,0.02,-0.08,-0.09,-0.09,-0.03,-0.01,0.01,0.03,0.06,0.02,0.01,0.0,0.03,0.02,-0.04,0.01,0.0,-0.04,0.07,0.02,0.08,0.08,
인천광역시,목재종이인쇄 및 복제업,명목,,146864.0,173062.0,153130.0,230774.0,264991.0,310823.0,431257.0,397945.0,463915.0,549560.0,571337.0,559417.0,625587.0,470895.0,659659.0,651045.0,697528.0,784447.0,740044.0,775258.0,674645.0,685663.0,640038.0,667225.0,819768.0,830977.0,867576.0,793905.0,776543.0,871699.0,948386.0,1010304.0,891843.0,877445.0,866750.0,875334.0,970280.0,1034400.0,937023.0,
인천광역시,목재종이인쇄 및 복제업,실질,,386612.0,415801.0,351130.0,483001.0,536941.0,601447.0,740970.0,638629.0,681476.0,681400.0,670961.0,656929.0,733826.0,523554.0,668299.0,657314.0,646493.0,691013.0,669297.0,666692.0,582910.0,690815.0,790576.0,767711.0,851238.0,940905.0,907591.0,838832.0,775731.0,850333.0,923698.0,1030185.0,962205.0,861054.0,860650.0,875334.0,862357.0,799039.0,715050.0,
인천광역시,목재종이인쇄 및 복제업,실질기여도,,,0.25,-0.53,0.97,0.35,0.38,0.68,-0.44,0.18,0.0,-0.04,-0.05,0.25,-0.62,0.48,-0.04,-0.03,0.14,-0.06,-0.01,-0.21,0.26,0.2,-0.03,0.13,0.15,-0.05,-0.1,-0.09,0.1,0.1,0.13,-0.08,-0.1,0.0,0.02,-0.01,-0.07,-0.1,
인천광역시,석탄 및 석유 화학제품 제조업,명목,,179317.0,235592.0,303900.0,380622.0,383155.0,411810.0,642105.0,857646.0,1015612.0,990707.0,1190198.0,1279730.0,1579571.0,1695160.0,1447458.0,1632354.0,1681289.0,1636206.0,1672635.0,1971896.0,2254441.0,2256964.0,2756110.0,2179299.0,1970040.0,2494932.0,2700716.0,2850661.0,2902771.0,3145523.0,3843769.0,3887779.0,4375038.0,4447607.0,4221319.0,4650665.0,5126679.0,5682098.0,6624940.0,
인천광역시,석탄 및 석유 화학제품 제조업,실질,,415104.0,479607.0,612197.0,721464.0,711322.0,748754.0,1174946.0,1520144.0,1700786.0,1669553.0,1824447.0,2011137.0,2304162.0,2172615.0,2100359.0,2411864.0,2549092.0,2443951.0,2351868.0,2448352.0,2699905.0,2922799.0,3045618.0,2884203.0,2646416.0,2943029.0,2955984.0,3055420.0,3085139.0,3475734.0,4132750.0,4084194.0,4483696.0,4672365.0,4335667.0,4650665.0,4917406.0,5222376.0,5892093.0,
인천광역시,석탄 및 석유 화학제품 제조업,실질기여도,,,0.64,1.27,0.92,-0.07,0.24,2.2,1.39,0.68,-0.11,0.47,0.51,0.72,-0.31,-0.21,0.75,0.3,-0.2,-0.16,0.17,0.45,0.39,0.19,-0.26,-0.32,0.38,0.02,0.14,0.04,0.52,0.78,-0.06,0.44,0.2,-0.34,0.32,0.28,0.3,0.64,
인천광역시,비금속광물 및 금속제품 제조업,명목,,363622.0,396375.0,497548.0,666684.0,726609.0,930217.0,1361956.0,1181575.0,1490919.0,1605405.0,1931808.0,1920788.0,2048659.0,2161620.0,2343432.0,2574392.0,2714906.0,3014495.0,3002361.0,3783133.0,3634089.0,3635170.0,3800893.0,4034263.0,3701805.0,4583585.0,4692157.0,4535137.0,4441800.0,4371834.0,4464639.0,4615452.0,4838902.0,4683951.0,4682583.0,4356419.0,5374327.0,5316306.0,4948011.0,
인천광역시,비금속광물 및 금속제품 제조업,실질,,1458951.0,1521394.0,1708237.0,1939958.0,2128584.0,2769612.0,3462610.0,3133590.0,3505099.0,3650584.0,4042526.0,4039791.0,4133545.0,3820245.0,4293362.0,4665713.0,4782151.0,5231442.0,5006987.0,5384282.0,5114657.0,4962216.0,5053206.0,4536747.0,4166751.0,4522045.0,4431220.0,4337895.0,4284148.0,4297129.0,4550273.0,4608280.0,4767576.0,4579512.0,4591690.0,4356419.0,4053221.0,3317215.0,3126994.0,
인천광역시,비금속광물 및 금속제품 제조업,실질기여도,,,0.36,0.95,1.14,0.89,2.58,2.18,-0.95,0.93,0.37,0.89,-0.01,0.17,-0.54,0.99,0.71,0.21,0.74,-0.33,0.55,-0.42,-0.23,0.13,-0.7,-0.59,0.54,-0.14,-0.15,-0.08,0.02,0.34,0.07,0.18,-0.21,0.01,-0.25,-0.32,-0.93,-0.27,
인천광역시,전기 전자 및 정밀기기 제조업,명목,,182287.0,243650.0,347575.0,423653.0,449575.0,638508.0,775006.0,825595.0,735125.0,980097.0,1269757.0,1214919.0,1345446.0,1398801.0,1609452.0,1921232.0,1904661.0,2086423.0,2166781.0,2396107.0,2244749.0,2286815.0,2397873.0,2242951.0,2546551.0,2659672.0,2912571.0,3294669.0,3712894.0,3661212.0,4200800.0,4706265.0,5627293.0,5968180.0,5378471.0,5587137.0,6165398.0,6899777.0,6427922.0,
인천광역시,전기 전자 및 정밀기기 제조업,실질,,155450.0,213315.0,328302.0,359412.0,355988.0,490899.0,628770.0,645116.0,540757.0,617319.0,724948.0,763137.0,843462.0,831914.0,1053525.0,1320810.0,1407616.0,1587069.0,1733715.0,1864122.0,1859914.0,2122703.0,2102904.0,2126007.0,2106527.0,2484728.0,2734363.0,3043462.0,3383712.0,3441521.0,3879937.0,4372791.0,4763153.0,5152100.0,5306347.0,5587137.0,6240096.0,7255062.0,7993506.0,
인천광역시,전기 전자 및 정밀기기 제조업,실질기여도,,,1.56,2.56,0.56,-0.06,2.01,1.68,0.15,-0.89,0.62,0.88,0.28,0.49,-0.06,1.38,1.42,0.41,0.71,0.49,0.39,-0.01,0.67,-0.04,0.05,-0.04,0.79,0.41,0.5,0.54,0.09,0.61,0.65,0.48,0.5,0.19,0.3,0.69,0.96,0.62,
인천광역시,기계 운송장비 및 기타 제품 제조업,명목,,458382.0,557097.0,734478.0,1008627.0,1162692.0,1425428.0,1745770.0,1819951.0,2113340.0,2544107.0,3380639.0,3682781.0,4147473.0,3215660.0,3011943.0,3362285.0,2973908.0,3218576.0,3528263.0,4119809.0,4230116.0,4849478.0,5576255.0,5171960.0,5021353.0,5853029.0,6297376.0,6457343.0,6424277.0,6817811.0,7114773.0,7387133.0,7538732.0,7203359.0,6974087.0,6836899.0,6575711.0,7129215.0,8359808.0,
인천광역시,기계 운송장비 및 기타 제품 제조업,실질,,1765890.0,2004091.0,2701598.0,3435907.0,3571070.0,4235499.0,5065176.0,4788673.0,5525603.0,5956492.0,7691517.0,8129454.0,8701695.0,5945085.0,6260877.0,6625734.0,5732536.0,6266239.0,6835096.0,7693847.0,7828569.0,7168705.0,8384885.0,7823469.0,5170674.0,7318312.0,7805625.0,7816037.0,7531324.0,7867900.0,7746392.0,7621164.0,8033757.0,7704681.0,7098097.0,6836899.0,7296356.0,7710050.0,8286123.0,
인천광역시,기계 운송장비 및 기타 제품 제조업,실질기여도,,,1.42,3.79,3.37,0.54,2.55,2.62,-0.7,1.87,0.98,3.83,0.81,0.99,-4.54,0.63,0.61,-1.47,0.81,0.74,1.07,0.16,-0.76,1.64,-0.67,-3.17,3.59,0.6,0.01,-0.34,0.4,-0.14,-0.14,0.46,-0.34,-0.61,-0.27,0.48,0.36,0.47,
인천광역시,"전기, 가스, 증기 및 공기 조절 공급업",명목,,109846.0,121912.0,158449.0,174684.0,159217.0,167198.0,186999.0,274301.0,349141.0,396667.0,462228.0,532506.0,660171.0,559709.0,482172.0,546434.0,508469.0,525770.0,552647.0,605043.0,691071.0,909624.0,908309.0,646923.0,863120.0,1076921.0,1030614.0,1099744.0,1458937.0,2203061.0,2466662.0,2431030.0,2174220.0,1624282.0,1841277.0,2019667.0,1753664.0,516190.0,2131676.0,
인천광역시,"전기, 가스, 증기 및 공기 조절 공급업",실질,,115868.0,120015.0,164128.0,190605.0,187254.0,221891.0,250364.0,335721.0,429192.0,500344.0,537393.0,620329.0,760198.0,594828.0,477416.0,528854.0,485938.0,455882.0,447865.0,569392.0,730620.0,974363.0,986265.0,1190560.0,1222039.0,1448330.0,1575973.0,1649047.0,1670824.0,2029946.0,1896081.0,1611047.0,1981082.0,1947899.0,2282582.0,2019667.0,2044066.0,1973810.0,1019208.0,
인천광역시,"전기, 가스, 증기 및 공기 조절 공급업",실질기여도,,,0.09,0.88,0.43,-0.04,0.35,0.2,0.47,0.51,0.34,0.15,0.3,0.46,-0.5,-0.41,0.18,-0.14,-0.09,-0.02,0.36,0.38,0.49,0.02,0.34,0.03,0.28,0.15,0.07,0.02,0.44,-0.19,-0.45,0.64,-0.04,0.3,-0.22,0.03,-0.06,-0.22,
인천광역시,건설업,명목,,340240.0,278004.0,284087.0,486719.0,772938.0,1056152.0,1387072.0,1422544.0,1543222.0,1635873.0,2053650.0,2340602.0,2588238.0,2203651.0,2007051.0,1588594.0,1435570.0,1730072.0,2040052.0,2309492.0,2713924.0,2883123.0,3402676.0,3332830.0,4102436.0,4062105.0,3816433.0,3508976.0,3735781.0,3621232.0,3787022.0,4713704.0,5183648.0,5042854.0,5307482.0,6521228.0,7741549.0,8788724.0,8557432.0,
인천광역시,건설업,실질,,2652262.0,2133970.0,1972858.0,2913178.0,3938814.0,4194853.0,4702122.0,4391242.0,4537648.0,4587563.0,5421205.0,5585516.0,5839513.0,5194687.0,4571803.0,3486418.0,3022007.0,3358371.0,3616363.0,3960816.0,4502108.0,4706791.0,5358897.0,5154698.0,6258847.0,6103519.0,5451635.0,4804809.0,4894577.0,4573746.0,4532354.0,5475882.0,5780290.0,5349810.0,5420710.0,6521228.0,7422424.0,7967453.0,7454962.0,
